true_sigma,predicted_sigma
0.09566487542966243,0.10144600362351973
0.5366128290975773,0.4855592930731778
0.09095587283051466,0.2862494470173041
0.7057346232617006,0.7018791636228743
0.09451056384096827,0.21619805999187341
0.5260434194624712,0.4829294435468056
0.10098716755042235,0.21981096543332432
0.10741498483200865,0.13603026149863925
0.819808944044275,0.6499973644204683
0.9568678126584892,0.9857844927186251
0.293970701483556,0.30049526242872765
0.16896980725551708,0.38958464231065953
0.11119279310261251,0.17381632187462756
0.4963167721017705,0.5053342951971567
0.5745119727783442,0.5347770857355328
0.1472809064376822,0.2979383627672493
0.21439997270335526,0.11713702488790183
0.6630346357544006,0.5576084286251946
0.6938212631608077,0.5520894990583357
0.9315802071660294,0.86422612752578
0.9518196203149268,1.0057369976809432
0.09005403617829724,0.2379326945371987
0.25246105687469267,0.28783651316073533
0.9801852779333496,0.7576054753700209
0.8772726553642879,1.0636470732932848
0.982400939375814,0.8617734191421759
0.2593233850646894,0.25945993244933885
0.215822162717552,0.2085203610282487
0.12850724828837717,0.15055140840246667
0.10021282368731109,0.12787065765109065
0.10431779026733143,0.13205058244212584
0.09224782059983595,0.09938437198156978
0.8079176241311121,0.7343772003568678
0.1045274440628199,0.10530518643005635
0.45355340676628225,0.5561807181638466
0.5073320528781984,0.3885481614569931
0.42899083255410503,0.47020412559189556
0.31860263620811663,0.3536915426192235
0.9063680183386508,0.9478460593784094
0.2736158732623873,0.2126885847253911
0.190294087890421,0.25282091749491215
0.34887117803223233,0.3560428673613038
0.5788734935311023,0.6220445581098667
0.6640681424299114,0.6753417012414678
0.6018469953364103,0.5145662155248459
0.5982933484783262,0.11065275911123489
0.9838971181973821,0.8909391947475436
0.8146228319807255,0.8015832178314354
0.9379292632492658,1.1336228947069777
0.5273629296345241,0.463512084560967
0.6742273610493908,0.602335612942077
0.11139462637299367,0.158036873312399
0.3438330159786918,0.3037564733036887
0.9183413842661935,1.2483473553774542
0.8079125136195355,0.8231290121960525
0.6139056412244145,0.5527008437749151
0.14250609299674394,0.20308460602281864
0.1065894044262307,0.1671431501942972
0.8561134187134607,0.9231916031332672
0.9620678617390807,1.2512919504165911
0.6158023247165052,0.6675186920627074
0.9165051707226075,0.8172620782561473
0.12761865329134056,0.19879082695472639
0.7051415900613217,0.6807329730819576
0.6636996825047682,0.7478632360260231
0.9785823715247178,0.9843823280305999
0.7189470560027725,0.5177476225099201
0.8975485330858817,0.9137049300618323
0.10777207715782773,0.31015588779327824
0.0939523953926784,0.12432745202986326
0.46851232033665896,0.37276727062459014
0.5710586795270123,0.4668213943339678
0.30937617997506245,0.25076019591969956
0.5390873539061979,0.420356510202575
0.4690444261429366,0.42630131890558953
0.8921235623450668,0.6906707545789448
0.971058130460678,0.8840144022491311
0.9892939491886883,1.1818151143901119
0.308821440935391,0.1715256914859166
0.9617200408087095,0.9292167938408953
0.9793620099643349,0.8642699201267976
0.7225096502872075,0.6300345933362631
0.5725653270999401,0.5411955605509782
0.710926757886329,0.5777473841470839
0.20005013301554994,0.13812134353392005
0.1672666724936436,0.14725514642668283
0.9397863903772377,0.6951915313514084
0.5373944777442524,0.42247776131385206
0.11822545226231664,0.12611030006997057
0.2877254663606393,0.3166303631318155
0.29265699987048255,0.2613102577714688
0.5904789986655891,0.4122711482698427
0.8970755724758146,0.7634332607761652
0.9616646749741217,1.0262675706242144
0.12402113528124754,0.1969646478603918
0.6080420428888222,0.4716563403565878
0.9893029608600732,0.9814008955659724
0.6407936416749774,0.5557032740552302
0.7187056250510585,0.6393590312809176
0.9876055002083519,0.7884416552787907
0.8623026029416945,0.8194358886830166
0.7185601787350322,0.769861601525372
0.9716891477883608,0.9414159229328082
