run,seed,sample_size,train_size,validation_size,test_size,residual_rmse,sigma_rmse,nll,crps,calibration_error,mean_predicted_sigma,training_seconds,inference_ms_per_sample,best_validation_score,best_restart,epochs_trained
58,2084,10000,3300,3300,3400,0.630633021853625,0.1332728944511219,0.623607444707271,0.3102147469309668,0.0164269254402719,0.5269427676630086,3.564859791978961,0.0001399508876013,0.1877201699439589,0,59
59,2085,10000,3300,3300,3400,0.6339211423901261,0.1269851465661613,0.6418979331778562,0.3127592589485622,0.0183098465608566,0.5509541816313857,1.3183357079979032,0.0001275735249852,0.1856978976648988,1,51
60,2086,10000,3300,3300,3400,0.6206361128423356,0.1047746717670949,0.5886056207090095,0.3030888689858212,0.0132701798414294,0.5180698515460324,3.9232392080011778,0.00017590706086,0.1866153571449006,2,62
61,2087,10000,3300,3300,3400,0.6209900358015956,0.1132277685882863,0.66547273396138,0.3061355098074921,0.0115890827279304,0.5266182196638206,1.9921437920129392,0.0001452817591865,0.1867806739092907,2,47
62,2088,10000,3300,3300,3400,0.6217480996095006,0.1122639827885565,0.652394109408002,0.3046820620358767,0.0158780998085825,0.5330248279297767,1.9359754170000087,0.0001181741176611,0.1860660222444371,4,40
63,2089,10000,3300,3300,3400,0.6247880910538828,0.131809917568543,0.618521896021478,0.307396060700195,0.0212163519869663,0.5329960648936758,3.923400750005385,0.0001813482359626,0.1896952160996374,1,66
64,2090,10000,3300,3300,3400,0.6249302453619078,0.1286683728428277,0.6653384709535559,0.3085853795240809,0.0168375009314852,0.5254993962294161,1.2055496670072898,0.0001868382370208,0.1872951175365436,3,46
65,2091,10000,3300,3300,3400,0.6384901829106007,0.1023276715749126,0.5993520714794248,0.3094633073733759,0.0208885383480709,0.5384454842797888,2.673216791008599,0.0001234679417821,0.1845414142463449,1,63
66,2092,10000,3300,3300,3400,0.6131865482858132,0.1317520351903639,0.6190506109735282,0.3036967056475444,0.0160599265126219,0.5375999306757873,2.192832458007615,0.0001518870618276,0.1905885361710482,3,43
67,2093,10000,3300,3300,3400,0.6418052933497634,0.1295137305865105,0.6693267687235891,0.3132691027210642,0.0208359046409919,0.5356619880677447,2.0176857080077752,0.0001577085298349,0.1904109473200513,4,45
68,2094,10000,3300,3300,3400,0.6426915802945046,0.1341652298291845,1.819160558712184,0.3172300689996347,0.0257367105790219,0.5229027792328877,1.0154053330188615,0.0001464705821811,0.1836124266946442,3,38
