run,seed,sample_size,train_size,validation_size,test_size,residual_rmse,sigma_rmse,nll,crps,calibration_error,mean_predicted_sigma,training_seconds,inference_ms_per_sample,best_validation_score,best_restart,epochs_trained
42,2068,100,33,33,34,0.5819646148379781,0.21943058525101394,0.600039735949414,0.2993487899501237,0.18527227579840355,0.4278672853650157,0.3078212499967776,0.0013725589002099108,0.17069377324530255,1,35
43,2069,100,33,33,34,0.865094366839252,0.19219072048629599,1.3419331520552642,0.4714135075846716,0.2731965549447264,0.41141161308564217,0.2776352500077337,0.0013921474900973193,0.22953060934532798,4,29
44,2070,100,33,33,34,0.5035631871854799,0.1821533845395971,0.365421588845531,0.23626950418933343,0.11292142132332461,0.43086529332620954,0.14842187499743886,0.0009902064715895582,0.18729274555564993,2,2
45,2071,100,33,33,34,0.6457104767297585,0.19147836920350897,0.7572939876026932,0.322706492681313,0.2937388361029609,0.564752151481423,0.19597983398125507,0.0010772063807748696,0.21249060207697534,2,12
46,2072,100,33,33,34,0.33439084591208323,0.10923069727943926,0.49676784259974616,0.20238655094838712,0.11866379293982149,0.3827909691886995,0.25829866700223647,0.0010061168509042438,0.19059959697438547,2,11
47,2073,100,33,33,34,0.6397550810272636,0.06731761624426974,0.6257286209273735,0.3187370970932993,0.17042942597688937,0.5120376605816618,0.2964112499903422,0.0019215881098609638,0.1720713865842431,2,8
48,2074,100,33,33,34,0.408568566345972,0.19481719836011038,0.6068669830732001,0.21570101989349091,0.2064763075123346,0.3440827011621658,0.15774033300112933,0.0014497645144515177,0.18713648195644672,1,2
49,2075,100,33,33,34,0.6552200733684288,0.17905976977091903,1.0843202457210988,0.33948823350105,0.1533066466596924,0.4140677519886968,0.17386641702614725,0.0014583236085908377,0.1957960005413158,2,5
50,2076,100,33,33,34,0.3958421218926547,0.13287930960705957,0.5278727370402931,0.2248150902916864,0.15377273803580663,0.4838208156666564,0.21924145900993608,0.0013382352121612605,0.1668762481037898,4,12
51,2077,100,33,33,34,0.5592511853711495,0.20271758439318005,0.5270111618869957,0.27408220382526194,0.10088738126762309,0.5045137907074199,0.5825662080023903,0.001499999437809867,0.198898871320292,1,60
52,2078,100,33,33,34,0.5828560571307653,0.3577196954946867,0.7323503746756788,0.3117405957821169,0.11365378692916372,0.6192854009614264,0.41998883298947476,0.0016274408314048366,0.1991066998214767,3,23
53,2079,100,33,33,34,0.648952088277466,0.12763574088810475,1.2530119430185092,0.37399398911762133,0.25658951063680413,0.37245227017210464,0.3344902500102762,0.001372529796379454,0.13665081109170188,2,18
54,2080,100,33,33,34,0.6414949611060687,0.24104185618929755,0.8322080053891239,0.3352604133262885,0.11238860958242507,0.4886977612522377,0.19663537500309758,0.0010036764091209455,0.1737375803420188,4,4
55,2081,100,33,33,34,0.4083586990589914,0.19293061086201876,0.4525683078832023,0.21363860270875945,0.08260723437808504,0.3815255516176385,0.16669062498840503,0.0010992645162760334,0.1778957528930322,3,5
56,2082,100,33,33,34,0.41909828463746773,0.18832980971685057,0.24850187998951861,0.187644062708793,0.22103352627076028,0.2812259297063494,0.1895191670046188,0.0010821172241669368,0.12780595175516635,4,2
57,2083,100,33,33,34,0.4539387606936992,0.1948893624323899,0.364626252074691,0.24009424003629387,0.17058106188289024,0.33776786195268205,0.273553584003821,0.0010772055247798562,0.17646646447453995,1,5
58,2084,100,33,33,34,0.5317606252818415,0.2949033792210777,1.378253253969154,0.28676995988167997,0.20350783928872443,0.2376649449993754,0.16863849997753277,0.0015637051546946168,0.19298501201977636,2,2
