x,true_sigma,predicted_sigma_mean,predicted_sigma_std
0.7042606516290726,0.12776028114711885,0.20248028808690471,0.08186991454674014
0.706766917293233,0.12720643303718368,0.20227327274771745,0.08179417833441657
0.7092731829573935,0.12668524492142855,0.20207081966101892,0.08172339724165976
0.7117794486215538,0.1261964629407842,0.2018951383573527,0.08165235025431607
0.7142857142857142,0.12573984850568357,0.20173703521376726,0.08157775986069372
0.7167919799498746,0.12531517827989327,0.201589267045115,0.08150301952419184
0.7192982456140351,0.12492224416382748,0.20145302316369473,0.08142493608225718
0.7218045112781954,0.12456085327765208,0.20133978374956843,0.08134529020219318
0.7243107769423558,0.12423082794446688,0.20123037674256153,0.08127208405524497
0.7268170426065163,0.12393200567382902,0.2011347661117968,0.08120161994097169
0.7293233082706767,0.12366423914586004,0.2010653249047145,0.08112884681370207
0.731829573934837,0.12342739619615689,0.2010213057079824,0.08106579138576986
0.7343358395989974,0.12322135980170566,0.20099417406294307,0.08101000460993754
0.7368421052631579,0.12304602806797589,0.20097801187912226,0.08095844189066946
0.7393483709273183,0.12290131421735255,0.20098357767790212,0.08089756970823982
0.7418546365914787,0.12278714657904094,0.20100044533473946,0.0808425705926324
0.744360902255639,0.12270346858056137,0.20102714864359864,0.0807915721462936
0.7468671679197995,0.12265023874092788,0.20105845361980415,0.08074769319704303
0.7493734335839599,0.12262743066558647,0.20111095058778308,0.08069527604427834
0.7518796992481203,0.12263503304316792,0.2011770995827635,0.08064584115853828
0.7543859649122806,0.12267304964408972,0.20124761775064187,0.08060502992051967
0.7568922305764411,0.12274149932102259,0.20132678160768314,0.08057376643031838
0.7593984962406015,0.12284041601121615,0.20141501761078323,0.08055253635518328
0.7619047619047619,0.12296984874065899,0.20151639023988477,0.08053768583776907
0.7644110275689222,0.12312986163002843,0.20162102597249093,0.08052104179428138
0.7669172932330827,0.1233205339023643,0.20174792337935915,0.08049347288068794
0.7694235588972431,0.1235419598923825,0.20190577676262708,0.08046281910530081
0.7719298245614035,0.12379424905732213,0.20208427017926375,0.08043782825452464
0.7744360902255638,0.12407752598920076,0.20227199800321588,0.08042323862550547
0.7769423558897243,0.1243919304283313,0.20246883300724916,0.08041965454041551
0.7794486215538847,0.12473761727793313,0.20267013710888673,0.08042566230478992
0.7819548872180451,0.12511475661964921,0.20287582025362527,0.08044134759478663
0.7844611528822054,0.1255235337297599,0.20308838502862822,0.08046551101701474
0.7869674185463659,0.1259641490958617,0.20331597668044527,0.08049286644922489
0.7894736842105263,0.12643681843375829,0.2035518290737838,0.08052780576206907
0.7919799498746867,0.12694177270428886,0.20379972308736338,0.08056946681518586
0.794486215538847,0.12747925812979574,0.2040591649868898,0.08061865725695828
0.7969924812030075,0.12804953620991041,0.2043248050157521,0.08067937499200005
0.7994987468671679,0.12865288373631467,0.20460364893502192,0.08074599087084372
0.8020050125313283,0.129289592806109,0.20489885612140854,0.08081896689334522
0.8045112781954886,0.1299599708333967,0.2052211426438396,0.08088998058125235
0.8070175438596491,0.1306643405586684,0.20556542437142622,0.08095909238980895
0.8095238095238095,0.13140304005554435,0.20593634330433377,0.08103162469233603
0.8120300751879699,0.13217642273441121,0.2063197646345815,0.08111641210657608
0.8145363408521302,0.13298485734245893,0.20671875869947498,0.0811497670228225
